date,store,item,sales
2013-03-01,10,19,43
2013-03-02,10,19,41
2013-03-03,10,19,40
2013-03-04,10,19,29
2013-03-05,10,19,27
2013-03-06,10,19,40
2013-03-07,10,19,28
2013-03-08,10,19,33
2013-03-09,10,19,32
2013-03-10,10,19,37
2013-03-11,10,19,31
2013-03-12,10,19,37
2013-03-13,10,19,35
2013-03-14,10,19,32
2013-03-15,10,19,37
2013-03-16,10,19,31
2013-03-17,10,19,53
2013-03-18,10,19,35
2013-03-19,10,19,41
2013-03-20,10,19,29
2013-03-21,10,19,38
2013-03-22,10,19,34
2013-03-23,10,19,43
2013-03-24,10,19,30
2013-03-25,10,19,29
2013-03-26,10,19,28
2013-03-27,10,19,32
2013-03-28,10,19,31
2013-03-29,10,19,38
2013-03-30,10,19,47
2013-03-31,10,19,32
2013-04-01,10,19,32
2013-04-02,10,19,39
2013-04-03,10,19,37
2013-04-04,10,19,50
2013-04-05,10,19,44
2013-04-06,10,19,37
2013-04-07,10,19,37
2013-04-08,10,19,19
2013-04-09,10,19,28
2013-04-10,10,19,48
2013-04-11,10,19,53
2013-04-12,10,19,28
2013-04-13,10,19,42
2013-04-14,10,19,48
2013-04-15,10,19,32
2013-04-16,10,19,38
2013-04-17,10,19,36
2013-04-18,10,19,37
2013-04-19,10,19,39
2013-04-20,10,19,44
2013-04-21,10,19,49
2013-04-22,10,19,27
2013-04-23,10,19,39
2013-04-24,10,19,32
2013-04-25,10,19,40
2013-04-26,10,19,39
2013-04-27,10,19,47
2013-04-28,10,19,43
2013-04-29,10,19,26
2013-04-30,10,19,33
2013-05-01,10,19,35
2013-05-02,10,19,53
2013-05-03,10,19,44
2013-05-04,10,19,59
2013-05-05,10,19,48
2013-05-06,10,19,30
2013-05-07,10,19,43
2013-05-08,10,19,42
2013-05-09,10,19,45
2013-05-10,10,19,61
2013-05-11,10,19,38
2013-05-12,10,19,45
2013-05-13,10,19,30
2013-05-14,10,19,49
2013-05-15,10,19,49
2013-05-16,10,19,41
2013-05-17,10,19,43
2013-05-18,10,19,47
2013-05-19,10,19,53
2013-05-20,10,19,33
2013-05-21,10,19,53
2013-05-22,10,19,44
2013-05-23,10,19,46
2013-05-24,10,19,55
2013-05-25,10,19,53
2013-05-26,10,19,61
2013-05-27,10,19,32
2013-05-28,10,19,37
2013-05-29,10,19,42
2013-05-30,10,19,41
2013-05-31,10,19,39
2013-06-01,10,19,48
2013-06-02,10,19,49
2013-06-03,10,19,35
2013-06-04,10,19,43
2013-06-05,10,19,36
2013-06-06,10,19,47
2013-06-07,10,19,47
2013-06-08,10,19,52
2013-06-09,10,19,52
2013-06-10,10,19,34
2013-06-11,10,19,43
2013-06-12,10,19,42
2013-06-13,10,19,41
2013-06-14,10,19,50
2013-06-15,10,19,43
2013-06-16,10,19,50
2013-06-17,10,19,42
2013-06-18,10,19,49
2013-06-19,10,19,35
2013-06-20,10,19,45
2013-06-21,10,19,44
2013-06-22,10,19,51
2013-06-23,10,19,54
2013-06-24,10,19,38
2013-06-25,10,19,33
2013-06-26,10,19,51
2013-06-27,10,19,37
2013-06-28,10,19,36
2013-06-29,10,19,60
2013-06-30,10,19,46
2013-07-01,10,19,35
2013-07-02,10,19,44
2013-07-03,10,19,50
2013-07-04,10,19,45
2013-07-05,10,19,45
2013-07-06,10,19,68
2013-07-07,10,19,63
2013-07-08,10,19,31
2013-07-09,10,19,39
2013-07-10,10,19,46
2013-07-11,10,19,55
2013-07-12,10,19,36
2013-07-13,10,19,58
2013-07-14,10,19,64
2013-07-15,10,19,32
2013-07-16,10,19,36
2013-07-17,10,19,41
2013-07-18,10,19,39
2013-07-19,10,19,47
2013-07-20,10,19,53
2013-07-21,10,19,55
2013-07-22,10,19,38
2013-07-23,10,19,49
2013-07-24,10,19,49
2013-07-25,10,19,44
2013-07-26,10,19,57
2013-07-27,10,19,66
2013-07-28,10,19,63
2013-07-29,10,19,33
2013-07-30,10,19,47
2013-07-31,10,19,47
2013-08-01,10,19,45
2013-08-02,10,19,49
2013-08-03,10,19,47
2013-08-04,10,19,40
2013-08-05,10,19,40
2013-08-06,10,19,40
2013-08-07,10,19,46
2013-08-08,10,19,35
2013-08-09,10,19,48
2013-08-10,10,19,57
2013-08-11,10,19,59
2013-08-12,10,19,24
2013-08-13,10,19,43
2013-08-14,10,19,34
2013-08-15,10,19,40
2013-08-16,10,19,62
2013-08-17,10,19,52
2013-08-18,10,19,46
2013-08-19,10,19,30
2013-08-20,10,19,39
2013-08-21,10,19,46
2013-08-22,10,19,52
2013-08-23,10,19,44
2013-08-24,10,19,48
2013-08-25,10,19,49
2013-08-26,10,19,33
2013-08-27,10,19,30
2013-08-28,10,19,43
2013-08-29,10,19,40
2013-08-30,10,19,51
2013-08-31,10,19,50
2013-09-01,10,19,36
2013-09-02,10,19,37
2013-09-03,10,19,36
2013-09-04,10,19,33
2013-09-05,10,19,38
2013-09-06,10,19,49
2013-09-07,10,19,48
2013-09-08,10,19,53
2013-09-09,10,19,31
2013-09-10,10,19,34
2013-09-11,10,19,39
2013-09-12,10,19,34
2013-09-13,10,19,53
2013-09-14,10,19,44
2013-09-15,10,19,51
2013-09-16,10,19,25
2013-09-17,10,19,32
2013-09-18,10,19,51
2013-09-19,10,19,38
2013-09-20,10,19,31
2013-09-21,10,19,41
2013-09-22,10,19,48
2013-09-23,10,19,27
2013-09-24,10,19,27
2013-09-25,10,19,36
2013-09-26,10,19,36
2013-09-27,10,19,41
2013-09-28,10,19,46
2013-09-29,10,19,40
2013-09-30,10,19,38
2013-10-01,10,19,29
2013-10-02,10,19,36
2013-10-03,10,19,36
2013-10-04,10,19,39
2013-10-05,10,19,51
2013-10-06,10,19,49
2013-10-07,10,19,29
2013-10-08,10,19,28
2013-10-09,10,19,46
2013-10-10,10,19,39
2013-10-11,10,19,41
2013-10-12,10,19,47
2013-10-13,10,19,53
2013-10-14,10,19,25
2013-10-15,10,19,34
2013-10-16,10,19,27
2013-10-17,10,19,40
2013-10-18,10,19,46
2013-10-19,10,19,47
2013-10-20,10,19,38
2013-10-21,10,19,37
2013-10-22,10,19,36
2013-10-23,10,19,33
2013-10-24,10,19,35
2013-10-25,10,19,45
2013-10-26,10,19,25
2013-10-27,10,19,46
2013-10-28,10,19,24
2013-10-29,10,19,40
2013-10-30,10,19,30
2013-10-31,10,19,40
2013-11-01,10,19,34
2013-11-02,10,19,45
2013-11-03,10,19,62
2013-11-04,10,19,29
2013-11-05,10,19,38
2013-11-06,10,19,23
2013-11-07,10,19,38
2013-11-08,10,19,36
2013-11-09,10,19,49
2013-11-10,10,19,39
2013-11-11,10,19,44
2013-11-12,10,19,35
2013-11-13,10,19,41
2013-11-14,10,19,40
2013-11-15,10,19,36
2013-11-16,10,19,53
2013-11-17,10,19,42
2013-11-18,10,19,35
2013-11-19,10,19,43
2013-11-20,10,19,27
2013-11-21,10,19,50
2013-11-22,10,19,37
2013-11-23,10,19,37
2013-11-24,10,19,39
2013-11-25,10,19,35
2013-11-26,10,19,28
2013-11-27,10,19,48
2013-11-28,10,19,45
2013-11-29,10,19,42
2013-11-30,10,19,41
2013-12-01,10,19,33
2013-12-02,10,19,26
2013-12-03,10,19,23
2013-12-04,10,19,21
2013-12-05,10,19,25
2013-12-06,10,19,22
2013-12-07,10,19,33
2013-12-08,10,19,40
2013-12-09,10,19,26
2013-12-10,10,19,33
2013-12-11,10,19,25
2013-12-12,10,19,26
2013-12-13,10,19,30
2013-12-14,10,19,24
2013-12-15,10,19,38
2013-12-16,10,19,24
2013-12-17,10,19,28
2013-12-18,10,19,29
2013-12-19,10,19,27
2013-12-20,10,19,36
2013-12-21,10,19,38
2013-12-22,10,19,36
2013-12-23,10,19,22
2013-12-24,10,19,25
2013-12-25,10,19,20
2013-12-26,10,19,40
2013-12-27,10,19,22
2013-12-28,10,19,39
2013-12-29,10,19,30
2013-12-30,10,19,23
2013-12-31,10,19,26
2014-01-01,10,19,22
2014-01-02,10,19,22
2014-01-03,10,19,38
2014-01-04,10,19,31
2014-01-05,10,19,38
2014-01-06,10,19,26
2014-01-07,10,19,39
2014-01-08,10,19,25
2014-01-09,10,19,24
2014-01-10,10,19,39
2014-01-11,10,19,30
2014-01-12,10,19,38
2014-01-13,10,19,23
2014-01-14,10,19,27
2014-01-15,10,19,28
2014-01-16,10,19,40
2014-01-17,10,19,32
2014-01-18,10,19,28
2014-01-19,10,19,37
2014-01-20,10,19,26
2014-01-21,10,19,18
2014-01-22,10,19,28
2014-01-23,10,19,33
2014-01-24,10,19,29
2014-01-25,10,19,31
2014-01-26,10,19,24
2014-01-27,10,19,27
2014-01-28,10,19,27
2014-01-29,10,19,25
2014-01-30,10,19,38
2014-01-31,10,19,35
2014-02-01,10,19,36
2014-02-02,10,19,37
2014-02-03,10,19,24
2014-02-04,10,19,28
2014-02-05,10,19,34
2014-02-06,10,19,40
2014-02-07,10,19,35
2014-02-08,10,19,41
2014-02-09,10,19,33
2014-02-10,10,19,25
2014-02-11,10,19,34
2014-02-12,10,19,28
2014-02-13,10,19,25
2014-02-14,10,19,35
2014-02-15,10,19,38
2014-02-16,10,19,33
2014-02-17,10,19,26
2014-02-18,10,19,29
2014-02-19,10,19,31
2014-02-20,10,19,26
2014-02-21,10,19,31
2014-02-22,10,19,35
2014-02-23,10,19,41
2014-02-24,10,19,35
2014-02-25,10,19,20
2014-02-26,10,19,36
2014-02-27,10,19,30
2014-02-28,10,19,31
2014-03-01,10,19,39
2014-03-02,10,19,52
2014-03-03,10,19,35
2014-03-04,10,19,34
2014-03-05,10,19,26
2014-03-06,10,19,46
2014-03-07,10,19,35
2014-03-08,10,19,46
2014-03-09,10,19,51
2014-03-10,10,19,31
2014-03-11,10,19,39
2014-03-12,10,19,25
2014-03-13,10,19,37
2014-03-14,10,19,52
2014-03-15,10,19,41
2014-03-16,10,19,40
2014-03-17,10,19,33
2014-03-18,10,19,31
2014-03-19,10,19,37
2014-03-20,10,19,44
2014-03-21,10,19,36
2014-03-22,10,19,40
2014-03-23,10,19,38
2014-03-24,10,19,33
2014-03-25,10,19,42
2014-03-26,10,19,31
2014-03-27,10,19,36
2014-03-28,10,19,49
2014-03-29,10,19,50
2014-03-30,10,19,44
2014-03-31,10,19,41
2014-04-01,10,19,38
2014-04-02,10,19,39
2014-04-03,10,19,53
2014-04-04,10,19,43
2014-04-05,10,19,56
2014-04-06,10,19,53
2014-04-07,10,19,40
2014-04-08,10,19,45
2014-04-09,10,19,43
2014-04-10,10,19,45
2014-04-11,10,19,52
2014-04-12,10,19,44
2014-04-13,10,19,55
2014-04-14,10,19,38
2014-04-15,10,19,29
2014-04-16,10,19,42
2014-04-17,10,19,42
2014-04-18,10,19,48
2014-04-19,10,19,61
2014-04-20,10,19,61
2014-04-21,10,19,44
2014-04-22,10,19,49
2014-04-23,10,19,33
2014-04-24,10,19,54
2014-04-25,10,19,52
2014-04-26,10,19,42
2014-04-27,10,19,44
2014-04-28,10,19,57
2014-04-29,10,19,54
2014-04-30,10,19,48
2014-05-01,10,19,37
2014-05-02,10,19,50
2014-05-03,10,19,54
2014-05-04,10,19,65
2014-05-05,10,19,39
2014-05-06,10,19,52
2014-05-07,10,19,41
2014-05-08,10,19,51
2014-05-09,10,19,48
2014-05-10,10,19,57
2014-05-11,10,19,65
2014-05-12,10,19,40
2014-05-13,10,19,48
2014-05-14,10,19,45
2014-05-15,10,19,53
2014-05-16,10,19,60
2014-05-17,10,19,56
2014-05-18,10,19,72
2014-05-19,10,19,37
2014-05-20,10,19,47
2014-05-21,10,19,45
2014-05-22,10,19,53
2014-05-23,10,19,50
2014-05-24,10,19,55
2014-05-25,10,19,53
2014-05-26,10,19,52
2014-05-27,10,19,44
2014-05-28,10,19,52
2014-05-29,10,19,60
2014-05-30,10,19,50
2014-05-31,10,19,53
2014-06-01,10,19,61
2014-06-02,10,19,30
2014-06-03,10,19,44
2014-06-04,10,19,49
2014-06-05,10,19,55
2014-06-06,10,19,49
2014-06-07,10,19,54
2014-06-08,10,19,58
2014-06-09,10,19,46
2014-06-10,10,19,47
2014-06-11,10,19,57
2014-06-12,10,19,47
2014-06-13,10,19,54
2014-06-14,10,19,69
2014-06-15,10,19,65
2014-06-16,10,19,36
2014-06-17,10,19,45
2014-06-18,10,19,49
2014-06-19,10,19,40
2014-06-20,10,19,60
2014-06-21,10,19,53
2014-06-22,10,19,65
2014-06-23,10,19,34
2014-06-24,10,19,40
2014-06-25,10,19,50
2014-06-26,10,19,72
2014-06-27,10,19,54
2014-06-28,10,19,59
2014-06-29,10,19,66
2014-06-30,10,19,29
2014-07-01,10,19,46
2014-07-02,10,19,47
2014-07-03,10,19,64
2014-07-04,10,19,56
2014-07-05,10,19,67
2014-07-06,10,19,66
2014-07-07,10,19,46
2014-07-08,10,19,42
2014-07-09,10,19,56
2014-07-10,10,19,47
2014-07-11,10,19,63
2014-07-12,10,19,61
2014-07-13,10,19,56
2014-07-14,10,19,44
2014-07-15,10,19,48
2014-07-16,10,19,48
2014-07-17,10,19,69
2014-07-18,10,19,45
2014-07-19,10,19,59
2014-07-20,10,19,58
2014-07-21,10,19,39
2014-07-22,10,19,42
2014-07-23,10,19,49
2014-07-24,10,19,47
2014-07-25,10,19,59
2014-07-26,10,19,72
2014-07-27,10,19,78
2014-07-28,10,19,36
2014-07-29,10,19,60
2014-07-30,10,19,46
2014-07-31,10,19,72
2014-08-01,10,19,56
2014-08-02,10,19,65
2014-08-03,10,19,52
2014-08-04,10,19,39
2014-08-05,10,19,41
2014-08-06,10,19,45
2014-08-07,10,19,49
2014-08-08,10,19,47
2014-08-09,10,19,65
2014-08-10,10,19,61
2014-08-11,10,19,42
2014-08-12,10,19,40
2014-08-13,10,19,46
2014-08-14,10,19,36
2014-08-15,10,19,55
2014-08-16,10,19,63
2014-08-17,10,19,66
2014-08-18,10,19,34
2014-08-19,10,19,37
2014-08-20,10,19,48
2014-08-21,10,19,46
2014-08-22,10,19,44
2014-08-23,10,19,47
2014-08-24,10,19,68
2014-08-25,10,19,42
2014-08-26,10,19,42
2014-08-27,10,19,49
2014-08-28,10,19,53
2014-08-29,10,19,61
2014-08-30,10,19,60
2014-08-31,10,19,60
2014-09-01,10,19,36
2014-09-02,10,19,39
2014-09-03,10,19,35
2014-09-04,10,19,40
2014-09-05,10,19,44
2014-09-06,10,19,61
2014-09-07,10,19,62
2014-09-08,10,19,39
2014-09-09,10,19,42
2014-09-10,10,19,57
2014-09-11,10,19,52
2014-09-12,10,19,58
2014-09-13,10,19,38
2014-09-14,10,19,64
2014-09-15,10,19,38
2014-09-16,10,19,41
2014-09-17,10,19,42
2014-09-18,10,19,48
2014-09-19,10,19,53
2014-09-20,10,19,43
2014-09-21,10,19,51
2014-09-22,10,19,37
2014-09-23,10,19,61
2014-09-24,10,19,47
2014-09-25,10,19,42
2014-09-26,10,19,51
2014-09-27,10,19,61
2014-09-28,10,19,55
2014-09-29,10,19,35
2014-09-30,10,19,67
2014-10-01,10,19,57
2014-10-02,10,19,40
2014-10-03,10,19,46
2014-10-04,10,19,47
2014-10-05,10,19,47
2014-10-06,10,19,49
2014-10-07,10,19,36
2014-10-08,10,19,38
2014-10-09,10,19,45
2014-10-10,10,19,47
2014-10-11,10,19,43
2014-10-12,10,19,42
2014-10-13,10,19,37
2014-10-14,10,19,40
2014-10-15,10,19,46
2014-10-16,10,19,44
2014-10-17,10,19,51
2014-10-18,10,19,53
2014-10-19,10,19,53
2014-10-20,10,19,35
2014-10-21,10,19,38
2014-10-22,10,19,36
2014-10-23,10,19,44
2014-10-24,10,19,48
2014-10-25,10,19,42
2014-10-26,10,19,57
2014-10-27,10,19,25
2014-10-28,10,19,38
2014-10-29,10,19,34
2014-10-30,10,19,44
2014-10-31,10,19,51
2014-11-01,10,19,50
2014-11-02,10,19,46
2014-11-03,10,19,40
2014-11-04,10,19,40
2014-11-05,10,19,51
2014-11-06,10,19,35
2014-11-07,10,19,54
2014-11-08,10,19,43
2014-11-09,10,19,65
2014-11-10,10,19,36
2014-11-11,10,19,42
2014-11-12,10,19,47
2014-11-13,10,19,55
2014-11-14,10,19,46
2014-11-15,10,19,44
2014-11-16,10,19,56
2014-11-17,10,19,26
2014-11-18,10,19,39
2014-11-19,10,19,55
2014-11-20,10,19,44
2014-11-21,10,19,50
2014-11-22,10,19,39
2014-11-23,10,19,60
2014-11-24,10,19,38
2014-11-25,10,19,44
2014-11-26,10,19,38
2014-11-27,10,19,53
2014-11-28,10,19,43
2014-11-29,10,19,50
2014-11-30,10,19,50
2014-12-01,10,19,29
2014-12-02,10,19,30
2014-12-03,10,19,29
2014-12-04,10,19,39
2014-12-05,10,19,32
2014-12-06,10,19,38
2014-12-07,10,19,36
2014-12-08,10,19,24
2014-12-09,10,19,35
2014-12-10,10,19,31
2014-12-11,10,19,38
2014-12-12,10,19,30
2014-12-13,10,19,43
2014-12-14,10,19,35
2014-12-15,10,19,15
2014-12-16,10,19,27
2014-12-17,10,19,29
2014-12-18,10,19,35
2014-12-19,10,19,36
2014-12-20,10,19,40
2014-12-21,10,19,41
2014-12-22,10,19,26
2014-12-23,10,19,28
2014-12-24,10,19,21
2014-12-25,10,19,36
2014-12-26,10,19,40
2014-12-27,10,19,43
2014-12-28,10,19,34
2014-12-29,10,19,27
2014-12-30,10,19,27
2014-12-31,10,19,30
2015-01-01,10,19,30
2015-01-02,10,19,37
2015-01-03,10,19,22
2015-01-04,10,19,33
2015-01-05,10,19,28
2015-01-06,10,19,35
2015-01-07,10,19,20
2015-01-08,10,19,26
2015-01-09,10,19,32
2015-01-10,10,19,27
2015-01-11,10,19,50
2015-01-12,10,19,18
2015-01-13,10,19,28
2015-01-14,10,19,27
2015-01-15,10,19,18
2015-01-16,10,19,27
2015-01-17,10,19,44
2015-01-18,10,19,35
2015-01-19,10,19,22
2015-01-20,10,19,25
2015-01-21,10,19,29
2015-01-22,10,19,29
2015-01-23,10,19,39
2015-01-24,10,19,36
2015-01-25,10,19,34
2015-01-26,10,19,18
2015-01-27,10,19,33
2015-01-28,10,19,35
2015-01-29,10,19,39
2015-01-30,10,19,29
2015-01-31,10,19,33
2015-02-01,10,19,35
2015-02-02,10,19,24
2015-02-03,10,19,32
2015-02-04,10,19,34
2015-02-05,10,19,37
2015-02-06,10,19,37
2015-02-07,10,19,35
2015-02-08,10,19,34
2015-02-09,10,19,21
2015-02-10,10,19,35
2015-02-11,10,19,28
2015-02-12,10,19,35
2015-02-13,10,19,30
2015-02-14,10,19,35
2015-02-15,10,19,49
2015-02-16,10,19,24
2015-02-17,10,19,30
2015-02-18,10,19,29
2015-02-19,10,19,37
2015-02-20,10,19,41
2015-02-21,10,19,44
2015-02-22,10,19,39
2015-02-23,10,19,26
2015-02-24,10,19,32
2015-02-25,10,19,31
2015-02-26,10,19,39
2015-02-27,10,19,34
2015-02-28,10,19,34
2015-03-01,10,19,49
2015-03-02,10,19,30
2015-03-03,10,19,22
2015-03-04,10,19,36
2015-03-05,10,19,33
2015-03-06,10,19,36
2015-03-07,10,19,42
2015-03-08,10,19,36
2015-03-09,10,19,25
2015-03-10,10,19,31
2015-03-11,10,19,24
2015-03-12,10,19,36
2015-03-13,10,19,55
2015-03-14,10,19,51
2015-03-15,10,19,50
2015-03-16,10,19,40
2015-03-17,10,19,43
2015-03-18,10,19,38
2015-03-19,10,19,36
2015-03-20,10,19,41
2015-03-21,10,19,46
2015-03-22,10,19,51
2015-03-23,10,19,42
2015-03-24,10,19,44
2015-03-25,10,19,37
2015-03-26,10,19,33
2015-03-27,10,19,38
2015-03-28,10,19,44
2015-03-29,10,19,51
2015-03-30,10,19,37
2015-03-31,10,19,43
2015-04-01,10,19,43
2015-04-02,10,19,57
2015-04-03,10,19,53
2015-04-04,10,19,63
2015-04-05,10,19,52
2015-04-06,10,19,40
2015-04-07,10,19,39
2015-04-08,10,19,39
2015-04-09,10,19,47
2015-04-10,10,19,52
2015-04-11,10,19,56
2015-04-12,10,19,59
2015-04-13,10,19,49
2015-04-14,10,19,45
2015-04-15,10,19,52
2015-04-16,10,19,43
2015-04-17,10,19,37
2015-04-18,10,19,44
2015-04-19,10,19,53
2015-04-20,10,19,27
2015-04-21,10,19,37
2015-04-22,10,19,46
2015-04-23,10,19,49
2015-04-24,10,19,40
2015-04-25,10,19,50
2015-04-26,10,19,47
2015-04-27,10,19,45
2015-04-28,10,19,41
2015-04-29,10,19,53
2015-04-30,10,19,41
2015-05-01,10,19,70
2015-05-02,10,19,52
2015-05-03,10,19,72
2015-05-04,10,19,39
2015-05-05,10,19,43
2015-05-06,10,19,61
2015-05-07,10,19,36
2015-05-08,10,19,49
2015-05-09,10,19,56
2015-05-10,10,19,49
2015-05-11,10,19,45
2015-05-12,10,19,38
2015-05-13,10,19,46
2015-05-14,10,19,56
2015-05-15,10,19,54
2015-05-16,10,19,72
2015-05-17,10,19,50
2015-05-18,10,19,39
2015-05-19,10,19,42
2015-05-20,10,19,47
2015-05-21,10,19,60
2015-05-22,10,19,59
2015-05-23,10,19,61
2015-05-24,10,19,62
2015-05-25,10,19,40
2015-05-26,10,19,43
2015-05-27,10,19,47
2015-05-28,10,19,53
2015-05-29,10,19,58
2015-05-30,10,19,56
2015-05-31,10,19,53
2015-06-01,10,19,37
2015-06-02,10,19,59
2015-06-03,10,19,55
2015-06-04,10,19,50
2015-06-05,10,19,55
2015-06-06,10,19,47
2015-06-07,10,19,75
2015-06-08,10,19,48
2015-06-09,10,19,60
2015-06-10,10,19,49
2015-06-11,10,19,50
2015-06-12,10,19,65
2015-06-13,10,19,58
2015-06-14,10,19,66
2015-06-15,10,19,39
2015-06-16,10,19,55
2015-06-17,10,19,38
2015-06-18,10,19,64
2015-06-19,10,19,51
2015-06-20,10,19,67
2015-06-21,10,19,54
2015-06-22,10,19,35
2015-06-23,10,19,54
2015-06-24,10,19,46
2015-06-25,10,19,58
2015-06-26,10,19,59
2015-06-27,10,19,67
2015-06-28,10,19,82
2015-06-29,10,19,51
2015-06-30,10,19,56
2015-07-01,10,19,66
2015-07-02,10,19,52
2015-07-03,10,19,70
2015-07-04,10,19,66
2015-07-05,10,19,71
2015-07-06,10,19,41
2015-07-07,10,19,50
2015-07-08,10,19,52
2015-07-09,10,19,62
2015-07-10,10,19,74
2015-07-11,10,19,56
2015-07-12,10,19,75
2015-07-13,10,19,38
2015-07-14,10,19,68
2015-07-15,10,19,55
2015-07-16,10,19,55
2015-07-17,10,19,72
2015-07-18,10,19,56
2015-07-19,10,19,80
2015-07-20,10,19,38
2015-07-21,10,19,53
2015-07-22,10,19,49
2015-07-23,10,19,63
2015-07-24,10,19,56
2015-07-25,10,19,65
2015-07-26,10,19,68
2015-07-27,10,19,43
2015-07-28,10,19,40
2015-07-29,10,19,44
2015-07-30,10,19,65
2015-07-31,10,19,56
2015-08-01,10,19,58
2015-08-02,10,19,48
2015-08-03,10,19,32
2015-08-04,10,19,52
2015-08-05,10,19,47
2015-08-06,10,19,49
2015-08-07,10,19,51
2015-08-08,10,19,66
2015-08-09,10,19,54
2015-08-10,10,19,37
2015-08-11,10,19,41
2015-08-12,10,19,51
2015-08-13,10,19,39
2015-08-14,10,19,45
2015-08-15,10,19,49
2015-08-16,10,19,53
2015-08-17,10,19,55
2015-08-18,10,19,40
2015-08-19,10,19,51
2015-08-20,10,19,59
2015-08-21,10,19,64
2015-08-22,10,19,49
2015-08-23,10,19,57
2015-08-24,10,19,45
2015-08-25,10,19,47
2015-08-26,10,19,63
2015-08-27,10,19,42
2015-08-28,10,19,66
2015-08-29,10,19,67
2015-08-30,10,19,67
2015-08-31,10,19,44
2015-09-01,10,19,55
2015-09-02,10,19,42
2015-09-03,10,19,41
2015-09-04,10,19,58
2015-09-05,10,19,51
2015-09-06,10,19,62
2015-09-07,10,19,37
2015-09-08,10,19,43
2015-09-09,10,19,37
2015-09-10,10,19,47
2015-09-11,10,19,42
2015-09-12,10,19,44
2015-09-13,10,19,54
2015-09-14,10,19,31
2015-09-15,10,19,34
2015-09-16,10,19,35
2015-09-17,10,19,44
2015-09-18,10,19,65
2015-09-19,10,19,47
2015-09-20,10,19,62
2015-09-21,10,19,34
2015-09-22,10,19,44
2015-09-23,10,19,52
2015-09-24,10,19,47
2015-09-25,10,19,50
2015-09-26,10,19,50
2015-09-27,10,19,61
2015-09-28,10,19,41
2015-09-29,10,19,63
2015-09-30,10,19,47
2015-10-01,10,19,36
2015-10-02,10,19,38
2015-10-03,10,19,50
2015-10-04,10,19,34
2015-10-05,10,19,31
2015-10-06,10,19,35
2015-10-07,10,19,43
2015-10-08,10,19,51
2015-10-09,10,19,57
2015-10-10,10,19,47
2015-10-11,10,19,48
2015-10-12,10,19,43
2015-10-13,10,19,48
2015-10-14,10,19,45
2015-10-15,10,19,43
2015-10-16,10,19,42
2015-10-17,10,19,51
2015-10-18,10,19,60
2015-10-19,10,19,26
2015-10-20,10,19,38
2015-10-21,10,19,43
2015-10-22,10,19,37
2015-10-23,10,19,39
2015-10-24,10,19,58
2015-10-25,10,19,61
2015-10-26,10,19,36
2015-10-27,10,19,35
2015-10-28,10,19,47
2015-10-29,10,19,46
2015-10-30,10,19,40
2015-10-31,10,19,38
2015-11-01,10,19,56
2015-11-02,10,19,30
2015-11-03,10,19,39
2015-11-04,10,19,42
2015-11-05,10,19,48
2015-11-06,10,19,47
2015-11-07,10,19,46
2015-11-08,10,19,71
2015-11-09,10,19,31
2015-11-10,10,19,48
2015-11-11,10,19,45
2015-11-12,10,19,52
2015-11-13,10,19,52
2015-11-14,10,19,66
2015-11-15,10,19,59
2015-11-16,10,19,45
2015-11-17,10,19,44
2015-11-18,10,19,54
2015-11-19,10,19,53
2015-11-20,10,19,54
2015-11-21,10,19,70
2015-11-22,10,19,71
2015-11-23,10,19,27
2015-11-24,10,19,45
2015-11-25,10,19,46
2015-11-26,10,19,50
2015-11-27,10,19,45
2015-11-28,10,19,64
2015-11-29,10,19,62
2015-11-30,10,19,36
2015-12-01,10,19,36
2015-12-02,10,19,35
2015-12-03,10,19,45
2015-12-04,10,19,37
2015-12-05,10,19,38
2015-12-06,10,19,36
2015-12-07,10,19,34
2015-12-08,10,19,32
2015-12-09,10,19,30
2015-12-10,10,19,26
2015-12-11,10,19,41
2015-12-12,10,19,34
2015-12-13,10,19,32
2015-12-14,10,19,20
2015-12-15,10,19,26
2015-12-16,10,19,27
2015-12-17,10,19,34
2015-12-18,10,19,32
2015-12-19,10,19,36
2015-12-20,10,19,34
2015-12-21,10,19,22
2015-12-22,10,19,48
2015-12-23,10,19,35
2015-12-24,10,19,30
2015-12-25,10,19,41
2015-12-26,10,19,45
2015-12-27,10,19,56
2015-12-28,10,19,33
2015-12-29,10,19,25
2015-12-30,10,19,35
2015-12-31,10,19,45
2016-01-01,10,19,34
2016-01-02,10,19,36
2016-01-03,10,19,38
2016-01-04,10,19,24
2016-01-05,10,19,37
2016-01-06,10,19,35
2016-01-07,10,19,41
2016-01-08,10,19,38
2016-01-09,10,19,34
2016-01-10,10,19,37
2016-01-11,10,19,27
2016-01-12,10,19,42
2016-01-13,10,19,40
2016-01-14,10,19,33
2016-01-15,10,19,27
2016-01-16,10,19,38
2016-01-17,10,19,40
2016-01-18,10,19,22
2016-01-19,10,19,25
2016-01-20,10,19,32
2016-01-21,10,19,36
2016-01-22,10,19,30
2016-01-23,10,19,40
2016-01-24,10,19,41
2016-01-25,10,19,29
2016-01-26,10,19,25
2016-01-27,10,19,44
2016-01-28,10,19,31
2016-01-29,10,19,34
2016-01-30,10,19,40
2016-01-31,10,19,41
2016-02-01,10,19,32
2016-02-02,10,19,21
2016-02-03,10,19,37
2016-02-04,10,19,35
2016-02-05,10,19,47
2016-02-06,10,19,37
2016-02-07,10,19,37
2016-02-08,10,19,31
2016-02-09,10,19,34
