household_id,PRODUCT_ID,CAMPAIGN,DESCRIPTION,START_DAY,END_DAY,MANUFACTURER,DEPARTMENT,BRAND,COMMODITY_DESC,SUB_COMMODITY_DESC,CURR_SIZE_OF_PRODUCT,basket_id,week_no,day,transaction_time,store_id,campaign_coupon_discount,manuf_coupon_discount,units,amount_list,manuf_coupon_match_discount,total_coupon_discount,instore_discount,amount_paid,AGE_DESC,MARITAL_STATUS_CODE,INCOME_DESC,HOMEOWNER_DESC,HH_COMP_DESC,HOUSEHOLD_SIZE_DESC,KID_CATEGORY_DESC,redemption_type,campaign_availed_day,discount_availed,sales_during_campaign
622,561701,13,TypeA,504,551,2,PRODUCE,National,ONIONS,ONIONS SWEET (BULK&BAG),40 LB,"","","","","","","","","","","","","",35-44,U,15-24K,Unknown,Single Female,1,None/Unknown,no_discount,na,not_redeemed,0.0
622,848471,13,TypeA,504,551,2,PRODUCE,National,SQUASH,HARD SQUASH,"","","","","","","","","","","","","","",35-44,U,15-24K,Unknown,Single Female,1,None/Unknown,no_discount,na,not_redeemed,0.0
622,894416,13,TypeA,504,551,1873,GROCERY,National,FRZN NOVELTIES/WTR ICE,CUPS/PUSH UPS/OTHER,6 OZ,"","","","","","","","","","","","","",35-44,U,15-24K,Unknown,Single Female,1,None/Unknown,no_discount,na,not_redeemed,0.0
622,915545,13,TypeA,504,551,857,DRUG GM,National,CANDY - PACKAGED,CANDY BAGS-CHOCOCLATE,14 OZ,"","","","","","","","","","","","","",35-44,U,15-24K,Unknown,Single Female,1,None/Unknown,no_discount,na,not_redeemed,0.0
622,972931,13,TypeA,504,551,516,GROCERY,National,MARGARINES,MARGARINE: TUBS AND BOWLS,45 OZ,"","","","","","","","","","","","","",35-44,U,15-24K,Unknown,Single Female,1,None/Unknown,no_discount,na,not_redeemed,0.0
623,938300,13,TypeA,504,551,1646,PRODUCE,National,SALAD MIX,BLENDS,10 OZ,"","","","","","","","","","","","","",45-54,A,35-49K,Homeowner,2 Adults Kids,3,1,no_discount,na,not_redeemed,0.0
623,994664,13,TypeA,504,551,5155,GROCERY,National,FROZEN PIE/DESSERTS,FROZEN CREAM PIES,38 OZ,"","","","","","","","","","","","","",45-54,A,35-49K,Homeowner,2 Adults Kids,3,1,no_discount,na,not_redeemed,0.0
623,1139827,13,TypeA,504,551,69,GROCERY,Private,CHEESE,SHREDDED CHEESE,8 OZ,"","","","","","","","","","","","","",45-54,A,35-49K,Homeowner,2 Adults Kids,3,1,private_label,na,not_redeemed,0.0
623,5577183,13,TypeA,504,551,2649,DRUG GM,National,COLD AND FLU,COUGH SYRP/LOZNG-DRP/XPCTRNT,"","","","","","","","","","","","","","",45-54,A,35-49K,Homeowner,2 Adults Kids,3,1,no_discount,na,not_redeemed,0.0
623,8091192,13,TypeA,504,551,870,DRUG GM,National,SINUS AND ALLERGY,SINUS/ALLERGY - PSE,15 CT,"","","","","","","","","","","","","",45-54,A,35-49K,Homeowner,2 Adults Kids,3,1,no_discount,na,not_redeemed,0.0
624,833241,13,TypeA,504,551,2193,GROCERY,National,ICE CREAM/MILK/SHERBTS,PREMIUM,48 OZ,"","","","","","","","","","","","","",45-54,U,50-74K,Unknown,Unknown,1,None/Unknown,no_discount,na,not_redeemed,0.0
624,929160,13,TypeA,504,551,1256,DRUG GM,National,FIRST AID PRODUCTS,BANDAGE/TAPE,"","","","","","","","","","","","","","",45-54,U,50-74K,Unknown,Unknown,1,None/Unknown,no_discount,na,not_redeemed,0.0
624,1034767,13,TypeA,504,551,1543,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE FRUIT DRINKS (NO JU,PINT,"","","","","","","","","","","","","",45-54,U,50-74K,Unknown,Unknown,1,None/Unknown,no_discount,na,not_redeemed,0.0
624,1134414,13,TypeA,504,551,1087,SEAFOOD-PCKGD,National,SEAFOOD - FROZEN,FRZN BRD STICK/PORTON,11.4 OZ,"","","","","","","","","","","","","",45-54,U,50-74K,Unknown,Unknown,1,None/Unknown,no_discount,na,not_redeemed,0.0
624,13907063,13,TypeA,504,551,1094,MEAT-PCKGD,National,LUNCHMEAT,LUNCH COMBO,15.6 OZ,"","","","","","","","","","","","","",45-54,U,50-74K,Unknown,Unknown,1,None/Unknown,no_discount,na,not_redeemed,0.0
630,879635,13,TypeA,504,551,1487,GROCERY,National,YOGURT,YOGURT NOT MULTI-PACKS,6 OZ,"","","","","","","","","","","","","",35-44,A,35-49K,Homeowner,2 Adults Kids,3,1,no_discount,na,not_redeemed,0.0
630,934639,13,TypeA,504,551,4310,MEAT,National,CHICKEN,CHICKEN DRUMS,"","","","","","","","","","","","","","",35-44,A,35-49K,Homeowner,2 Adults Kids,3,1,no_discount,na,not_redeemed,0.0
630,1101822,13,TypeA,504,551,1238,MEAT,National,SMOKED MEATS,PORK-FULLY COOKED,12 OZ,"","","","","","","","","","","","","",35-44,A,35-49K,Homeowner,2 Adults Kids,3,1,no_discount,na,not_redeemed,0.0
630,6514008,13,TypeA,504,551,955,GROCERY,National,ICE CREAM/MILK/SHERBTS,PREMIUM,48 OZ,"","","","","","","","","","","","","",35-44,A,35-49K,Homeowner,2 Adults Kids,3,1,no_discount,na,not_redeemed,0.0
630,13189909,13,TypeA,504,551,5061,DRUG GM,National,HAND/BODY/FACIAL PRODUCTS,HAND AND BODY LOTIONS,10 OZ,"","","","","","","","","","","","","",35-44,A,35-49K,Homeowner,2 Adults Kids,3,1,no_discount,na,not_redeemed,0.0
631,832526,13,TypeA,504,551,1543,GROCERY,National,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1/2 GAL,"","","","","","","","","","","","","",65+,A,100-124K,Homeowner,2 Adults Kids,3,1,no_discount,na,not_redeemed,0.0
631,909714,13,TypeA,504,551,2,PRODUCE,National,APPLES,APPLES GRANNY SMITH (BULK&BAG),"","","","","","","","","","","","","","",65+,A,100-124K,Homeowner,2 Adults Kids,3,1,no_discount,na,not_redeemed,0.0
631,954642,13,TypeA,504,551,69,GROCERY,Private,FLUID MILK PRODUCTS,REFRIGERATED COFFEE CREAMERS,1 PT,"","","","","","","","","","","","","",65+,A,100-124K,Homeowner,2 Adults Kids,3,1,private_label,na,not_redeemed,0.0
631,959931,13,TypeA,504,551,1005,GROCERY,National,CANNED JUICES,GRAPE JUICE (OVER 50% JUICE),64 OZ,"","","","","","","","","","","","","",65+,A,100-124K,Homeowner,2 Adults Kids,3,1,no_discount,na,not_redeemed,0.0
631,9857389,13,TypeA,504,551,764,DRUG GM,National,ORAL HYGIENE PRODUCTS,DENTAL FLOSS AND IMPLEMENTS,"","","","","","","","","","","","","","",65+,A,100-124K,Homeowner,2 Adults Kids,3,1,no_discount,na,not_redeemed,0.0
644,911878,13,TypeA,504,551,2,PRODUCE,National,CORN,CORN WHITE,48 CT,"","","","","","","","","","","","","",65+,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
644,1003158,13,TypeA,504,551,2193,GROCERY,National,ICE CREAM/MILK/SHERBTS,PREMIUM,48 OZ,"","","","","","","","","","","","","",65+,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
644,1006184,13,TypeA,504,551,1646,PRODUCE,National,SALAD MIX,GARDEN PLUS,12 OZ,"","","","","","","","","","","","","",65+,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
644,1041925,13,TypeA,504,551,2771,MEAT,National,TURKEY,WHOLE TOMS (OVER 15LBS),"","","","","","","","","","","","","","",65+,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
644,1093571,13,TypeA,504,551,612,NUTRITION,National,DRIED FRUIT,DRIED FRUIT - OTHER,6 OZ,"","","","","","","","","","","","","",65+,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
644,8203342,13,TypeA,504,551,3395,SEAFOOD,National,SEAFOOD - FROZEN,SEAFOOD-FRZ-RW-ALL,"","","","","","","","","","","","","","",65+,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
647,1095329,13,TypeA,504,551,282,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,10 OZ,"","","","","","","","","","","","","",35-44,A,50-74K,Renter,2 Adults Kids,4,2,no_discount,na,not_redeemed,0.0
647,5584100,13,TypeA,504,551,69,GROCERY,Private,YOGURT,YOGURT NOT MULTI-PACKS,6 OZ,"","","","","","","","","","","","","",35-44,A,50-74K,Renter,2 Adults Kids,4,2,private_label,na,not_redeemed,0.0
660,873178,13,TypeA,504,551,2143,GROCERY,National,DRY NOODLES/PASTA,SPAGHETTI DRY,16 OZ,"","","","","","","","","","","","","",55-64,A,50-74K,Homeowner,Unknown,2,None/Unknown,no_discount,na,not_redeemed,0.0
660,1044153,13,TypeA,504,551,3839,MEAT,National,BEEF,LEAN,"","","","","","","","","","","","","","",55-64,A,50-74K,Homeowner,Unknown,2,None/Unknown,no_discount,na,not_redeemed,0.0
660,1080354,13,TypeA,504,551,5124,PRODUCE,National,CORN,CORN FRESH PACKAGED,5 CT,"","","","","","","","","","","","","",55-64,A,50-74K,Homeowner,Unknown,2,None/Unknown,no_discount,na,not_redeemed,0.0
660,8203753,13,TypeA,504,551,3324,SEAFOOD,National,SEAFOOD-FRESH,SEAFOOD-FRE-SALMON,"","","","","","","","","","","","","","",55-64,A,50-74K,Homeowner,Unknown,2,None/Unknown,no_discount,na,not_redeemed,0.0
661,851349,13,TypeA,504,551,5847,DRUG GM,National,SINUS AND ALLERGY,SINUS AND ALLERGY,30 CT,"","","","","","","","","","","","","",45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,no_discount,na,not_redeemed,0.0
661,924705,13,TypeA,504,551,955,GROCERY,National,ICE CREAM/MILK/SHERBTS,PREMIUM,48 OZ,"","","","","","","","","","","","","",45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,no_discount,na,not_redeemed,0.0
661,947779,13,TypeA,504,551,1492,DRUG GM,National,HAND/BODY/FACIAL PRODUCTS,ACNE MEDICATIONS,"","","","","","","","","","","","","","",45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,no_discount,na,not_redeemed,0.0
661,1018471,13,TypeA,504,551,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ,"","","","","","","","","","","","","",45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,no_discount,na,not_redeemed,0.0
661,1019247,13,TypeA,504,551,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,1 GA,"","","","","","","","","","","","","",45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,private_label,na,not_redeemed,0.0
661,1057836,13,TypeA,504,551,869,GROCERY,National,SALD DRSNG/SNDWCH SPRD,POURABLE SALAD DRESSINGS,16 OZ,"","","","","","","","","","","","","",45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,no_discount,na,not_redeemed,0.0
661,9365567,13,TypeA,504,551,3948,SEAFOOD,National,SEAFOOD-FRESH,SEAFOOD-FRE-MISC,"","","","","","","","","","","","","","",45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,no_discount,na,not_redeemed,0.0
670,916821,13,TypeA,504,551,764,DRUG GM,National,ORAL HYGIENE PRODUCTS,TOOTHPASTE,"","","","","","","","","","","","","","",55-64,A,35-49K,Unknown,2 Adults Kids,3,1,no_discount,na,not_redeemed,0.0
670,945662,13,TypeA,504,551,2,PRODUCE,National,APPLES,APPLES RED DELICIOUS (BULK&BAG,"","","","","","","","","","","","","","",55-64,A,35-49K,Unknown,2 Adults Kids,3,1,no_discount,na,not_redeemed,0.0
670,952163,13,TypeA,504,551,69,PRODUCE,Private,POTATOES,POTATOES RUSSET (BULK&BAG),5 LB,"","","","","","","","","","","","","",55-64,A,35-49K,Unknown,2 Adults Kids,3,1,private_label,na,not_redeemed,0.0
670,962568,13,TypeA,504,551,2,PRODUCE,National,VEGETABLES - ALL OTHERS,CELERY,"","","","","","","","","","","","","","",55-64,A,35-49K,Unknown,2 Adults Kids,3,1,no_discount,na,not_redeemed,0.0
670,9836903,13,TypeA,504,551,69,MEAT-PCKGD,Private,LUNCHMEAT,MISCELLANEOUS,2.0 OZ,"","","","","","","","","","","","","",55-64,A,35-49K,Unknown,2 Adults Kids,3,1,private_label,na,not_redeemed,0.0
671,852486,13,TypeA,504,551,1808,PRODUCE,National,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,"","","","","","","","","","","","","","",35-44,U,35-49K,Homeowner,Single Female,1,None/Unknown,no_discount,na,not_redeemed,0.0
671,931324,13,TypeA,504,551,69,GROCERY,Private,FRZN NOVELTIES/WTR ICE,ICE CREAM SANDWICHES,16 CT,"","","","","","","","","","","","","",35-44,U,35-49K,Homeowner,Single Female,1,None/Unknown,private_label,na,not_redeemed,0.0
671,939527,13,TypeA,504,551,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,"","","","","","","","","","","","","","",35-44,U,35-49K,Homeowner,Single Female,1,None/Unknown,private_label,na,not_redeemed,0.0
671,999779,13,TypeA,504,551,69,MEAT,Private,BEEF,LEAN,3 LB,"","","","","","","","","","","","","",35-44,U,35-49K,Homeowner,Single Female,1,None/Unknown,private_label,na,not_redeemed,0.0
671,1077281,13,TypeA,504,551,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,8 OZ,"","","","","","","","","","","","","",35-44,U,35-49K,Homeowner,Single Female,1,None/Unknown,no_discount,na,not_redeemed,0.0
671,1091365,13,TypeA,504,551,2,SALAD BAR,National,SALAD BAR,SALAD BAR FRESH FRUIT,"","","","","","","","","","","","","","",35-44,U,35-49K,Homeowner,Single Female,1,None/Unknown,no_discount,na,not_redeemed,0.0
671,5577022,13,TypeA,504,551,1194,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,64 OZ,"","","","","","","","","","","","","",35-44,U,35-49K,Homeowner,Single Female,1,None/Unknown,no_discount,na,not_redeemed,0.0
671,10255141,13,TypeA,504,551,857,DRUG GM,National,CANDY - PACKAGED,CANDY BAGS-CHOCOCLATE,19.6 OZ,"","","","","","","","","","","","","",35-44,U,35-49K,Homeowner,Single Female,1,None/Unknown,no_discount,na,not_redeemed,0.0
672,950849,13,TypeA,504,551,673,PRODUCE,National,ORGANICS FRUIT & VEGETABLES,ORGANIC CARROTS,16 OZ,"","","","","","","","","","","","","",35-44,U,25-34K,Unknown,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
672,1100658,13,TypeA,504,551,1425,MEAT-PCKGD,National,HOT DOGS,ECONOMY - MEAT,16 OZ,"","","","","","","","","","","","","",35-44,U,25-34K,Unknown,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
672,8204301,13,TypeA,504,551,3393,SEAFOOD,National,SEAFOOD-FRESH,SEAFOOD-FRE-SHRIMP,"","","","","","","","","","","","","","",35-44,U,25-34K,Unknown,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
672,14025731,13,TypeA,504,551,69,GROCERY,Private,CHEESE,SHREDDED CHEESE,8 OZ,"","","","","","","","","","","","","",35-44,U,25-34K,Unknown,2 Adults No Kids,2,None/Unknown,private_label,na,not_redeemed,0.0
675,850058,13,TypeA,504,551,69,GROCERY,Private,MILK BY-PRODUCTS,COTTAGE CHEESE,16 OZ,"","","","","","","","","","","","","",35-44,U,50-74K,Unknown,2 Adults No Kids,2,None/Unknown,private_label,na,not_redeemed,0.0
675,891961,13,TypeA,504,551,2856,MEAT,National,BEEF,PRIMAL,"","","","","","","","","","","","","","",35-44,U,50-74K,Unknown,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
675,905996,13,TypeA,504,551,908,GROCERY,National,MISC. DAIRY,REFRIGERATED MEXICAN PRODUCTS,8.5 OZ,"","","","","","","","","","","","","",35-44,U,50-74K,Unknown,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
675,983535,13,TypeA,504,551,194,GROCERY,National,DINNER MXS:DRY,SKILLET DINNERS,9.25 OZ,"","","","","","","","","","","","","",35-44,U,50-74K,Unknown,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
675,995276,13,TypeA,504,551,69,GROCERY,Private,ICE CREAM/MILK/SHERBTS,TRADITIONAL,56 OZ,"","","","","","","","","","","","","",35-44,U,50-74K,Unknown,2 Adults No Kids,2,None/Unknown,private_label,na,not_redeemed,0.0
675,1045779,13,TypeA,504,551,3016,MEAT,National,PORK,RIBS - COUNTRY/WESTERN STYLE,"","","","","","","","","","","","","","",35-44,U,50-74K,Unknown,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
675,1061602,13,TypeA,504,551,69,GROCERY,Private,FRZN JCE CONC/DRNKS,FRZN CONC ALLIEDS OVER 50% JUI,12 OZ,"","","","","","","","","","","","","",35-44,U,50-74K,Unknown,2 Adults No Kids,2,None/Unknown,private_label,na,not_redeemed,0.0
680,88350,13,TypeA,504,551,1094,MEAT-PCKGD,National,HOT DOGS,PREMIUM - MEAT,1 LB,"","","","","","","","","","","","","",45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,no_discount,na,not_redeemed,0.0
680,889649,13,TypeA,504,551,864,GROCERY,National,MARGARINES,MARGARINE: TUBS AND BOWLS,2/7.5 OZ,"","","","","","","","","","","","","",45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,no_discount,na,not_redeemed,0.0
680,2507926,13,TypeA,504,551,69,GROCERY,Private,ICE CREAM/MILK/SHERBTS,TRADITIONAL,56 OZ,"","","","","","","","","","","","","",45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,private_label,na,not_redeemed,0.0
685,12301405,13,TypeA,504,551,2967,MEAT,National,BEEF,PATTIES,"","","","","","","","","","","","","","",35-44,A,Under 15K,Unknown,Single Female,2,None/Unknown,no_discount,na,not_redeemed,0.0
688,159438,13,TypeA,504,551,317,GROCERY,National,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1/2 GAL,"","","","","","","","","","","","","",35-44,A,125-149K,Homeowner,2 Adults Kids,3,1,no_discount,na,not_redeemed,0.0
688,929751,13,TypeA,504,551,759,GROCERY,National,YOGURT,YOGURT NOT MULTI-PACKS,7 OZ,"","","","","","","","","","","","","",35-44,A,125-149K,Homeowner,2 Adults Kids,3,1,no_discount,na,not_redeemed,0.0
688,1047999,13,TypeA,504,551,6056,FLORAL,National,FLORAL-FLOWERING PLANTS,PLATINUM ANNUALS (OUTDOOR),8 IN POT,"","","","","","","","","","","","","",35-44,A,125-149K,Homeowner,2 Adults Kids,3,1,no_discount,na,not_redeemed,0.0
688,1106523,13,TypeA,504,551,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA,"","","","","","","","","","","","","",35-44,A,125-149K,Homeowner,2 Adults Kids,3,1,private_label,na,not_redeemed,0.0
688,5591395,13,TypeA,504,551,6138,DRUG GM,National,EYE AND EAR CARE PRODUCTS,SOFT LENS - NON CHEMICAL,"","","","","","","","","","","","","","",35-44,A,125-149K,Homeowner,2 Adults Kids,3,1,no_discount,na,not_redeemed,0.0
690,1116770,13,TypeA,504,551,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,11 OZ,"","","","","","","","","","","","","",65+,B,15-24K,Homeowner,Single Female,1,None/Unknown,no_discount,na,not_redeemed,0.0
690,7119117,13,TypeA,504,551,69,DELI,Private,SALADS/DIPS,VEGETABLE SALADS - PREPACK,3 LB,"","","","","","","","","","","","","",65+,B,15-24K,Homeowner,Single Female,1,None/Unknown,private_label,na,not_redeemed,0.0
690,12524174,13,TypeA,504,551,1005,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE JUICE DRNK UNDER 10,64 OZ,"","","","","","","","","","","","","",65+,B,15-24K,Homeowner,Single Female,1,None/Unknown,no_discount,na,not_redeemed,0.0
690,15830363,13,TypeA,504,551,2649,DRUG GM,National,COLD AND FLU,COUGH SYRP/LOZNG-DRP/XPCTRNT,18 CT,"","","","","","","","","","","","","",65+,B,15-24K,Homeowner,Single Female,1,None/Unknown,no_discount,na,not_redeemed,0.0
692,834484,13,TypeA,504,551,2,PRODUCE,National,ONIONS,ONIONS OTHER,48 CT,"","","","","","","","","","","","","",65+,U,35-49K,Homeowner,Single Female,1,None/Unknown,no_discount,na,not_redeemed,0.0
692,837270,13,TypeA,504,551,2,PRODUCE,National,TOMATOES,TOMATOES HOT HOUSE BULK,15 LB,"","","","","","","","","","","","","",65+,U,35-49K,Homeowner,Single Female,1,None/Unknown,no_discount,na,not_redeemed,0.0
692,949030,13,TypeA,504,551,764,DRUG GM,National,DIAPERS & DISPOSABLES,BABY DIAPERS,26 CT,"","","","","","","","","","","","","",65+,U,35-49K,Homeowner,Single Female,1,None/Unknown,no_discount,na,not_redeemed,0.0
692,997796,13,TypeA,504,551,1089,MEAT-PCKGD,National,LUNCHMEAT,HAM,9 OZ,"","","","","","","","","","","","","",65+,U,35-49K,Homeowner,Single Female,1,None/Unknown,no_discount,na,not_redeemed,0.0
692,9396688,13,TypeA,504,551,5031,DRUG GM,National,ANTACIDS,ANTI-ACIDS,"","","","","","","","","","","","","","",65+,U,35-49K,Homeowner,Single Female,1,None/Unknown,no_discount,na,not_redeemed,0.0
693,850442,13,TypeA,504,551,673,GARDEN CENTER,National,GARDEN CENTER,FLATS,"","","","","","","","","","","","","","",45-54,U,15-24K,Unknown,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
693,937292,13,TypeA,504,551,1548,MEAT-PCKGD,National,BACON,ECONOMY,16 OZ,"","","","","","","","","","","","","",45-54,U,15-24K,Unknown,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
693,937791,13,TypeA,504,551,1071,GROCERY,National,FROZEN PIZZA,SANDWICHES&HANDHELDS,9 OZ,"","","","","","","","","","","","","",45-54,U,15-24K,Unknown,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
693,981962,13,TypeA,504,551,896,SEAFOOD-PCKGD,National,SEAFOOD - MISC,SEAFOOD-MISC-BREADERS/BTR MIX,10 OZ,"","","","","","","","","","","","","",45-54,U,15-24K,Unknown,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
693,999779,13,TypeA,504,551,69,MEAT,Private,BEEF,LEAN,3 LB,"","","","","","","","","","","","","",45-54,U,15-24K,Unknown,2 Adults No Kids,2,None/Unknown,private_label,na,not_redeemed,0.0
693,1018050,13,TypeA,504,551,673,PRODUCE,National,VEGETABLES - ALL OTHERS,CUCUMBERS,12 CT,"","","","","","","","","","","","","",45-54,U,15-24K,Unknown,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
693,1045779,13,TypeA,504,551,3016,MEAT,National,PORK,RIBS - COUNTRY/WESTERN STYLE,"","","","","","","","","","","","","","",45-54,U,15-24K,Unknown,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
693,9297362,13,TypeA,504,551,194,GROCERY,National,CONVENIENT BRKFST/WHLSM SNACKS,FRUIT SNACKS,4.5 OZ,"","","","","","","","","","","","","",45-54,U,15-24K,Unknown,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
695,833241,13,TypeA,504,551,2193,GROCERY,National,ICE CREAM/MILK/SHERBTS,PREMIUM,48 OZ,"","","","","","","","","","","","","",35-44,B,35-49K,Unknown,1 Adult Kids,3,2,no_discount,na,not_redeemed,0.0
695,957951,13,TypeA,504,551,2,GROCERY,National,FRZN ICE,ICE - CRUSHED/CUBED,22 LB,"","","","","","","","","","","","","",35-44,B,35-49K,Unknown,1 Adult Kids,3,2,no_discount,na,not_redeemed,0.0
695,1003158,13,TypeA,504,551,2193,GROCERY,National,ICE CREAM/MILK/SHERBTS,PREMIUM,48 OZ,"","","","","","","","","","","","","",35-44,B,35-49K,Unknown,1 Adult Kids,3,2,no_discount,na,not_redeemed,0.0
695,1092945,13,TypeA,504,551,1071,GROCERY,National,FRZN BREAKFAST FOODS,FRZN BREAKFAST ENTREES/SANDWIC,9 OZ,"","","","","","","","","","","","","",35-44,B,35-49K,Unknown,1 Adult Kids,3,2,no_discount,na,not_redeemed,0.0
696,945652,13,TypeA,504,551,1005,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE JUICE DRNK UNDER 10,64 OZ,"","","","","","","","","","","","","",35-44,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
696,1122358,13,TypeA,504,551,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,1 GA,"","","","","","","","","","","","","",35-44,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,private_label,na,not_redeemed,0.0
696,2447345,13,TypeA,504,551,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN CORN ON THE COB,6 PK,"","","","","","","","","","","","","",35-44,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,private_label,na,not_redeemed,0.0
696,9242918,13,TypeA,504,551,2007,PRODUCE,National,TROPICAL FRUIT,PINEAPPLE WHOLE&PEEL/CORED,20 OZ,"","","","","","","","","","","","","",35-44,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
699,869177,13,TypeA,504,551,2,PRODUCE,National,MELONS,HONEYDEW WHOLE,5 CT,"","","","","","","","","","","","","",45-54,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
699,992192,13,TypeA,504,551,1230,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,11 OZ,"","","","","","","","","","","","","",45-54,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
